"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"8331830",4618696126,"HGE2749","NY","PAS","04/14/2016",36,"4DSD","BMW","V",0,0,0,0,NA,0,0,0,"","","1147A","","","","","NB FRANCIS LEWIS BLV","D @ 93RD AVE",0,1180,"B","T","","","","BL","",2007,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4415357",7494605174,"EPS2444","NY","PAS","11/06/2015",71,"SUBN","CHRYS","T",14230,35430,35480,20170604,70,70,70,354085,"T302","A","0101P","","K","O","1412","Avenue M","",0,408,"j6","","YYYYYYY","","","BLUE","",2005,"",0,"05 3","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591056",7182353258,"EUG4182","NY","PAS","07/21/2015",38,"SUBN","CHEVR","T",10020,27840,71220,20151006,52,52,52,362219,"T201","B","0125P","","BX","F","3220","Bainbridge Ave","",0,408,"h1","","Y","0830A","0700P","WH","",2003,"",0,"05 2","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6308459",8027892004,"DFV9919","NY","PAS","01/05/2016",21,"SUBN","HONDA","T",31790,17170,17190,20170727,9,9,9,356960,"T101","X","0918A","","NY","O","30","Stuyvesant St","",0,408,"d1","","Y  Y","0900A","1030A","GY","",2004,"",0,"04 1","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4557097",7927599185,"68826ME","NY","COM","11/23/2015",46,"VAN","FORD","T",25390,18310,18330,20160630,19,19,19,362283,"T103","Q","0312P","1200P","NY","F","780","Madison Ave","",0,408,"F1","","","","","BL","",2006,"",0,"09 7","46B-Double Parking (Com-100Ft)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7898128",7493927509,"FZV1380","NY","PAS","03/26/2016",20,"SUBN","SUBAR","T",15350,27050,32940,20160528,1,1,1,357086,"T105","E","0354P","","NY","O","125","Church St","",0,408,"d","","Y","0800A","0600P","WH","",2012,"",0,"034","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172766",7359187497,"GHG9412","NY","PAS","07/21/2015",21,"4DSD","NISSA","T",22320,29620,27000,20170620,48,48,48,349482,"T201","J","1145A","","BX","F","1972","Crotona Ave","",0,408,"d1","","Y  Y","1130A","0100P","BK","",2014,"",0,"57 2","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7292536",4617347630,"HBX1540","NY","PAS","03/15/2016",36,"4DSD","ACURA","V",0,0,0,0,NA,0,0,0,"","","0655A","","","","","WB QUEENS BLVD @ 36T","H ST",0,1180,"B","T","","","","BL","",2006,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5799339",7237198178,"GKE9085","NY","PAS","01/22/2016",38,"SUBN","BMW","T",5580,6130,6230,20170826,78,78,78,363070,"T302","I","0354P","","K","F","463","5th Ave","",0,408,"h1","","Y","0800A","0700P","BK","",2011,"",0,"55 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539509",7029874146,"97895MG","NY","COM","06/26/2015",37,"DELV","ISUZU","T",35330,14580,14630,20170531,61,61,61,361834,"T302","R","0522P","0516P","K","F","2077","E 12th St","",20150626,408,"h1","","Y","0900A","0700P","WHITE","",2015,"306-3105",0,"34 3","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5958729",8035245521,"HDZ9635","NY","PAS","01/21/2016",21,"4DSD","LEXUS","T",78330,73650,48030,20171230,90,90,90,358173,"T301","A","0910A","","K","O","214","S 3rd St","",0,408,"d1","","Y  Y","0900A","1030A","GY","",2016,"",0,"14 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7628877",1404882364,"21574MG","NY","COM","03/12/2016",46,"VAN","CHEVR","P",73120,26430,26460,0,42,42,42,927928,"0042","0000","1255P","","BX","F","837","WASHINGTON AVE","",0,408,"J6","","BBBBBBB","ALL","ALL","GRN","0",2007,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6288026",7988787342,"DVT5004","NY","PAS","01/09/2016",38,"SUBN","JEEP","T",10210,17610,17630,20160921,13,13,13,358241,"T800","A2","0908P","","NY","F","451","3rd Ave","",0,408,"h1","","Y","0600P","1200A","WH","",2013,"",0,"B 77","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4205918",4613021819,"EGF5134","NY","PAS","11/17/2015",36,"SUBN","DODGE","V",0,0,0,0,NA,0,0,0,"","","0346P","","","","","NB OCEAN PKWY @ BEVE","RLEY RD",0,1180,"B","T","","","","GY","",2008,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4610788",8027440531,"ERB8905","NY","PAS","10/27/2015",14,"4DSD","INFIN","T",49690,25145,25200,20160325,103,103,103,354034,"T402","Y","0412P","","Q","F","185-04","Hillside Ave","",0,408,"c","","YYYYY","0400P","0700P","WH","",2013,"",0,"C 42","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10233474",7033044630,"ETP1580","NY","PAS","06/10/2016",38,"4DSD","TOYOT","T",77150,28260,28290,20170607,47,47,47,363554,"T201","I","0522P","","BX","F","3855","White Plains Rd","",0,408,"h1","","Y","0830A","0700P","GY","",2002,"",0,"20 2","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7632526",1405360847,"FXA3299","NY","PAS","03/01/2016",21,"SDN","INFIN","S",62030,44330,70930,20180214,75,75,0,533303,"KN05","0000","1131A","","K","O","181","MONTAUK AVE","",0,408,"D1","","BYBBYBB","1100A","1230P","BLACK","0",2005,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9741449",7293991885,"8977CW","CT","CMB","05/24/2016",16,"SUBN","LINCO","T",24890,18410,18430,20160101,19,19,19,362167,"T103","F","0849A","0809A","NY","O","992","Lexington Ave","",0,408,"k2","","YYYYY","0700A","1000A","WHITE","",0,"",0,"19 7","16-No Std (Com Veh) Com Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5559701",8039480346,"XBHB40","NJ","PAS","12/22/2015",14,"DELV","NS/OT","T",11010,34910,34930,20160488,18,18,18,345275,"T106","A","0742A","","NY","O","885","10th Ave","",0,408,"c","","YYYYY","0700A","1000A","WHITE","",0,"",0,"B 17","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10145882",4620329630,"EUE1010","NY","PAS","05/23/2016",36,"SUBN","JEEP","V",0,0,0,0,NA,0,0,0,"","","1230P","","QN","","","EB HILLSIDE AVE @ MA","NOR RD",0,1180,"B","T","","","","GY","",2014,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4560434",7933874563,"77827JR","NY","COM","10/30/2015",20,"FLAT","HINO","T",15310,29890,31490,20171031,5,5,5,362581,"T101","D","0125P","1253P","NY","F","187","Chrystie St","",20151030,408,"d","","YYYYY","0800A","0600P","WH","",2004,"",0,"52 1","20-No Parking (Com Plate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6665207",8001818779,"GVU1588","NY","PAS","02/09/2016",71,"4DSD","KIA","T",52120,29220,27360,20170114,46,46,46,363077,"T201","J","0137P","","BX","O","2486","Morris Ave","",0,408,"j6","","YYYYYYY","","","BK","",2015,"",0,"29 2","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6325423",8036529683,"CMW7417","NY","PAS","01/26/2016",37,"4DSD","TOYOT","T",26230,36330,36380,20170709,67,67,67,363036,"T302","D","0219P","0158P","K","F","3421","Church Ave","",0,408,"h1","","Y","0800A","0700P","GY","",2003,"316-3022",0,"28 3","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4514446",7781094153,"57300MG","NY","COM","11/18/2015",46,"VAN","GMC","T",9130,67620,67920,20170506,43,43,43,362542,"T201","F","1051A","1200P","BX","F","1820","Archer St","",0,408,"F1","","","","","WHITE","",2007,"",0,"04 2","46B-Double Parking (Com-100Ft)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6644149",7768170714,"HCJ4175","NY","PAS","02/19/2016",21,"SUBN","SUBAR","T",5230,77730,51030,20171130,76,76,76,362228,"T302","B","1203P","","K","F","60","2nd St","",0,408,"d1","","Y","1130A","0100P","BK","",2016,"",0,"55 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328665",7658650584,"EVE6769","NY","PAS","09/15/2015",31,"SUBN","BMW","T",15710,35550,35570,20160105,20,20,20,356314,"T103","H","0341P","","NY","F","610","Columbus Ave","",0,408,"l3","","YYYYY","1000A","0400P","GY","",2014,"",0,"48 7","31-No Stand (Com. Mtr. Zone)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9715376",7067034486,"DPL7999","NY","PAS","05/12/2016",37,"SUBN","DODGE","T",54490,46190,13490,20180423,104,104,104,362577,"T402","B","1143A","1135A","Q","O","61-05","Madison St","",0,408,"h1","","Y","0900A","0700P","GREY","",2005,"426-3031",0,"31 4","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8016967",7936740466,"85881MD","NY","COM","03/22/2016",10,"VAN","FRUEH","T",33970,10710,33910,88888888,6,6,6,361098,"T101","C","1128A","","NY","F","183","W 10th St","",0,408,"b","","YYYYYYY","","","BROWN","",2014,"",0,"47 1","10-No Stopping",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2085234",7917394505,"AM400S","NJ","PAS","08/07/2015",19,"DELV","FRUEH","T",10510,34230,34250,88888888,14,14,14,361283,"T102","F","1034A","","NY","F","722","6th Ave","",0,408,"c3","","YYYYYYY","","","GREEN","",0,"",0,"12 6","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987187",8035222132,"GRA3505","NY","PAS","09/22/2015",74,"4DSD","MITSU","T",80330,12130,86030,20160515,77,77,77,358173,"T301","A","1139A","","K","F","1246","St Johns Pl","",0,408,"j2","","","","","MR","",2006,"",0,"09 3","74-Missing Display Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6378867",8049166429,"83564ME","NY","COM","01/12/2016",48,"VAN","FRUEH","T",15210,21790,33390,88888888,6,6,6,351280,"T105","M","1140A","","NY","F","159","Christopher St","",0,408,"e9","","","","","WHITE","",2006,"",0,"N 99","48-Bike Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6070875",4614736397,"DSD6100","NY","PAS","01/04/2016",36,"4DSD","BMW","V",0,0,0,0,NA,0,0,0,"","","1233P","","","","","EB HORACE HARDING EX","PRESSWAY @ PECK AVE",0,1180,"B","T","","","","BL","",2006,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7181345",8104511415,"11915MD","NY","COM","02/01/2016",17,"VAN","DODGE","T",17530,0,0,88888888,13,13,13,361839,"T102","L","0522P","","NY","I","S","E 27th St","45ft E/of 5th Ave",0,408,"c4","","YYYYYYY","","","WHITE","",2006,"",0,"25 6","17-No Stand (exc auth veh)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7473931",8009771338,"GRE1389","NY","PAS","03/24/2016",46,"4DSD","INFIN","T",10880,16580,16630,20160528,62,62,62,350335,"T302","B","1253P","","K","F","2027","86th St","",0,408,"f1","","","","","GY","",2013,"",0,"06 3","46A-Double Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3592003",8028065582,"B93ESY","NJ","PAS","10/08/2015",37,"SUBN","JEEP","T",10410,0,0,88888888,13,13,13,362598,"T102","N","1225P","1210P","NY","I","E","5th Ave","5ft N/of E 22nd St",20151008,408,"h1","","Y","0900A","0700P","SILVE","",0,"145-3281",0,"99 6","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479979",7078179997,"31421MG","NY","COM","08/14/2015",14,"VAN","FRUEH","T",28870,27100,45440,88888888,1,1,1,349538,"T105","H","0912A","","NY","F","20","Pine St","",0,408,"c","","YYYYYYY","","","WHITE","",2006,"",0,"078","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5625332",1399141790,"GND9649","NY","PAS","12/29/2015",21,"SUBN","ME/BE","S",11115,14410,97510,20190331,6,6,0,687691,"MW02","0000","1150A","","NY","F","101","WEST ST","",0,408,"D1","","BYBBYBB","1100A","1230P","BLACK","0",2014,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840966",8025529230,"FDG1701","NY","PAS","07/07/2015",71,"4DSD","HYUND","T",58790,54890,58290,20160818,110,110,110,357054,"T401","V","0132P","","Q","O","57-20","Penrod St","",0,408,"j6","","YYYYYYY","","","GY","",0,"",0,"O 41","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835057",1406118151,"EHD8418","NY","PAS","02/18/2016",21,"SUBN","JEEP","S",69320,26820,29520,20160329,44,44,0,533308,"BX04","0000","0952A","","BX","F","1533","TOWNSEND AVE","",0,408,"D1","","BBBYBBB","0930A","1100A","SILVE","0",2004,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5857564",7727989101,"XAGN30","NJ","PAS","01/21/2016",78,"UTIL","FORD","T",10080,6580,64730,20160088,62,62,62,341120,"T802","B","0306A","","K","O","1523","71st St","",0,408,"k6","","YYYYYYY","0900P","0500A","BLUE","",0,"",0,"I 31","78-Nighttime PKG on Res Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3161904",1364136223,"63402TM","NY","COM","09/22/2015",46,"VAN","GMC","P",25390,18950,18990,0,19,19,19,932402,"0019","0000","1004A","","NY","O","1436","MADISON AVE","",0,408,"F1","","BBBBBBB","ALL","ALL","BRN","0",1987,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4710982",8044172038,"16511ME","NY","COM","11/13/2015",38,"UTIL","FORD","T",14810,28990,59990,88888888,112,112,112,362206,"T401","U","0228P","","Q","F","107-18","70th Rd","",0,408,"h1","","Y","0901A","0700P","WHITE","",2014,"",0,"54-A","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9369405",7660228640,"HFE4109","NY","PAS","05/05/2016",37,"4DSD","BMW","T",11710,35530,35550,20180403,20,20,20,363469,"T103","J","1139A","1119A","NY","F","580","Amsterdam Ave","",0,408,"h1","","Y","0900A","0700P","GY","",2006,"103-8116",0,"47 7","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6187569",7369908045,"95402","MA","APP","01/10/2016",40,"BUS","MCI","T",28790,11610,19690,20160688,7,7,7,351995,"T101","G","0417P","","NY","F","3","Pike St","",0,408,"e2","","YYYYYYY","","","WHITE","",0,"",0,"02 1","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7738755",4617727395,"1SUNRISE","NY","SRF","03/22/2016",36,"4DSD","ME/BE","V",0,0,0,0,NA,0,0,0,"","","1225P","","","","","SB MORRIS AV. TELLER","AV- E170 ST",0,1180,"B","T","","","","BL","",0,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5340508",7031825210,"63920MD","NY","COM","12/14/2015",19,"DELV","NS/OT","T",29620,20220,59520,88888888,48,48,48,361339,"T201","J","0345P","","BX","F","749","E Tremont Ave","",0,408,"c3","","YYYYYYY","","","WHITE","",0,"",0,"33 2","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7227916",1405732088,"GDN7323","NY","PAS","02/03/2016",40,"SDN","INFIN","P",73430,68930,31830,20160819,77,77,77,957313,"0077","0000","1247A","","K","O","76","ROCHESTER AVE","",0,408,"E2","","BBBBBBB","ALL","ALL","GOLD","0",2001,"-",5,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6663145",7929534212,"JPH7500","PA","PAS","02/10/2016",16,"4DSD","CHEVR","T",11610,14010,22890,20160788,7,7,7,361856,"T101","E","0542P","","NY","F","21","Allen St","",0,408,"k2","","Y","0700A","0700P","BLACK","",0,"",0,"53 1","16A-No Std (Com Veh) Non-COM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6746592",8104514222,"HAM8665","NY","PAS","02/17/2016",38,"2DSD","HONDA","T",21590,17390,17410,20170825,13,13,13,361839,"T102","L","0449P","","NY","O","36","Gramercy Park","",0,408,"h1","","Y","0800A","0700P","BK","",2012,"",0,"24 6","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8378954",7008302393,"N403425","LA","PAS","04/23/2016",13,"4DSD","HYUND","T",9540,7300,7490,20160788,114,114,114,359335,"T401","L","0631A","","Q","F","25-11","41st Ave","",0,408,"c2","","YYYYYYY","","","BLACK","",0,"",0,"F 41","13-No Stand (taxi stand)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5860607",7716734283,"H85FBZ","NJ","PAS","01/19/2016",46,"SUBN","SUBAR","T",18930,40404,40404,88888888,19,19,19,361291,"T103","L","0208P","","NY","F","1170","E 98th St","",0,408,"f1","","","","","GREEN","",0,"",0,"01 7","46A-Double Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9912486",8040988822,"13212MH","NY","COM","05/02/2016",69,"VAN","FORD","T",18530,0,0,20170531,19,19,19,362570,"T103","S","1019A","","NY","I","N","E 77th St","15ft W/of Madison Av",0,408,"h1","","Y","0700A","0700P","WH","",2015,"",0,"C 77","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9431780",8037015786,"PNA1357","GA","PAS","05/12/2016",38,"SUBN","CITRO","T",67030,59030,26230,20161188,71,71,71,363119,"T302","K","1154A","","K","F","1428","Nostrand Ave","",0,408,"h1","","YYYYY","0830A","1200A","WHITE","",0,"",0,"16 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5457605",7637576360,"DRJ7904","NY","PAS","12/18/2015",21,"SUBN","CHEVR","T",45690,67690,52690,20160614,110,110,110,361090,"T401","R","1250P","","Q","O","42-23","Forley St","",0,408,"d1","","Y","1130A","0100P","RD","",1998,"",0,"20 4","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4063668",8043685800,"T627175C","NY","OMT","11/10/2015",70,"4DSD","TOYOT","T",14840,57790,8440,20151031,115,115,115,362547,"T401","P","0216P","","Q","F","33-13","70th St","",0,408,"j3","","YYYYYYY","","","GY","",2008,"",0,"22-A","70A-Reg. Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6213361",7495370968,"68498MC","NY","COM","01/09/2016",38,"VAN","FORD","T",13610,17390,17410,20170131,13,13,13,361878,"T102","K","0929A","","NY","F","915","Broadway","",0,408,"h1","","Y","0830A","0700P","WH","",1996,"",0,"09 6","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7393638",7417509459,"HDJ6560","NY","PAS","03/13/2016",20,"SUBN","TOYOT","T",58020,27900,29320,20180218,52,52,52,361796,"T201","F","1016A","","BX","F","3356","Perry Ave","",0,408,"d","","YYYYYYY","","","GY","",2015,"",0,"56 2","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218452",7719597175,"U6366Z","TN","PAS","07/20/2015",38,"4DSD","BMW","T",10210,19330,19350,20160588,25,25,25,361820,"T103","I","0117P","","NY","F","2182","3rd Ave","",0,408,"h1","","Y","0800A","0700P","GREY","",0,"",0,"36 7","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2978414",7497500727,"GTT8066","NY","PAS","10/20/2015",71,"SUBN","FORD","T",68630,32600,70930,20161120,73,73,73,361813,"T301","S","0231P","","K","O","101","Osborn St","",0,408,"j6","","YYYYYYY","","","GREY","",2002,"",0,"28 3","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4488409",7664561670,"44177MH","NY","COM","11/24/2015",74,"UTIL","NS/OT","T",34930,10810,10910,20161130,20,20,20,356493,"T103","D","1043A","","NY","F","330","W 58th St","",0,408,"j2","","","","","WHITE","",2005,"",0,"34 7","74-Missing Display Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163227",7241572397,"GNE7272","NY","PAS","07/14/2015",40,"4DSD","JAGUA","T",10430,5430,5580,20160224,68,68,68,362181,"T302","Y","0432P","","K","O","408","77th St","",0,408,"e2","","YYYYYYY","","","GY","",2005,"",1,"E 32","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420210",5087457599,"CKB3844","NY","PAS","07/23/2015",7,"SUBN","SUBAR","V",0,0,0,0,NA,0,0,0,"","","0115P","","","","","OCEAN PKWY (N/B) @ A","VE W",0,1111,"D","T","","","","GR","",0,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6605828",7497573639,"ZWY44U","NJ","PAS","02/01/2016",21,"SUBN","VOLKS","T",58030,67030,88230,88888888,79,79,79,353993,"T301","B","1005A","","K","O","56","Macon St","",0,408,"d1","","Y  Y","0900A","1030A","GREY","",0,"",0,"10 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2033650",8041403270,"Y50EDD","NJ","PAS","08/06/2015",38,"SUBN","ME/BE","T",18370,24890,10210,88888888,19,19,19,362619,"T103","R","0524P","","NY","F","145","E 69th St","",0,408,"h1","","Y","0900A","0700P","WHITE","",0,"",0,"02 7","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8474019",7503133582,"PC27193","DE","PAS","04/02/2016",50,"SUBN","HONDA","T",0,0,0,20161188,88,88,88,357341,"T301","E","0340P","","K","I","N","Lafayette Ave","0ft E/of St Felix St",0,408,"e5","","","","","BLUE","",0,"",0,"06 3","50-Crosswalk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4671112",8036788998,"36064JV","NY","COM","11/23/2015",38,"DELV","FRUEH","T",5280,10230,10280,88888888,68,68,68,356530,"T302","C","0225P","","K","F","7322","3rd Ave","",0,408,"h1","","Y","0830A","0700P","BROWN","",2007,"",0,"32 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9616494",4619177933,"DRE9373","NY","PAS","05/02/2016",36,"SUBN","HONDA","V",0,0,0,0,NA,0,0,0,"","","1245P","","","","","SB EASTERN PKWY @ TR","UXTON ST",0,1180,"B","T","","","","GY","",2010,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7310725",4617709708,"GWY7658","NY","PAS","03/22/2016",36,"4DSD","HONDA","V",0,0,0,0,NA,0,0,0,"","","1205P","","","","","NB CONEY ISLAND AVE","@ KERMIT PL",0,1180,"B","T","","","","BL","",1999,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4036044",8040780135,"JXB6879","PA","PAS","11/21/2015",40,"2DSD","VOLKS","T",35930,25690,15710,20160688,24,24,24,330692,"T503","B1","0747A","","NY","F","65","W 108th St","",0,408,"e2","","YYYYYYY","","","BLUE","",0,"",8,"07 7","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340734",8033179648,"XBAB89","NJ","PAS","07/01/2015",46,"DELV","ISUZU","T",32615,20425,29440,20151288,1,1,1,357086,"T105","C","1125A","1200P","NY","F","42","Trinity Pl","",20150701,408,"F1","","","","","WHITE","",0,"",0,"101","46B-Double Parking (Com-100Ft)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719915",1385847384,"GWR6007","NY","PAS","07/29/2015",19,"SDN","NISSA","P",42730,80230,24430,20170209,88,88,88,918234,"0088","0000","1111A","1108A","K","F","936","FULTON ST","",0,408,"F1","","BBBBBBB","ALL","ALL","GY","0",2007,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4544296",7813902038,"T95EEJ","NJ","PAS","10/28/2015",37,"PICK","DODGE","T",59990,13440,13440,88888888,112,112,112,356966,"T401","P","1026A","0930A","Q","F","97-45","Queens Blvd","",20151028,408,"h1","","Y","0800A","0700P","BLACK","",0,"417-3088",0,"55-A","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7559619",8158520212,"GSW7856","NY","PAS","03/16/2016",20,"2DSD","SMART","T",79730,69230,63030,20160831,79,79,79,361384,"T301","Y","0125P","","K","O","113","Spencer St","",0,408,"d","","YYYYY","0800A","0600P","GY","",2015,"",0,"SPCL","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8483393",7758378419,"GCU5674","NY","PAS","04/06/2016",19,"4DSD","HYUND","T",56490,64690,12540,20161109,104,104,104,358656,"T402","D","1008A","","Q","F","6047","Myrtle Ave","",0,408,"c3","","YYYYYYY","","","GREY","",0,"",0,"30 4","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606112",7293938871,"CTYPRUF3","NY","COM","06/29/2015",16,"VAN","FORD","T",24890,18570,18590,20160731,19,19,19,362167,"T103","F","0857A","0750A","NY","O","1148","Lexington Ave","",0,408,"k2","","YYYYY","0700A","1000A","WH","",1999,"",0,"61 7","16-No Std (Com Veh) Com Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4294398",7063026045,"AJ727Z","NJ","PAS","11/04/2015",46,"DELV","INTER","T",10810,34750,34770,88888888,18,18,18,345275,"T106","A","0616A","1200P","NY","O","825","8th Ave","",0,408,"F1","","","","","WHITE","",0,"",0,"C 17","46B-Double Parking (Com-100Ft)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
